,Portfolio,AssetType,AssetNumber,Ticker,Name,Units,CurrentMarketValue,AverageCost,LastPrice,CurrentWeight,PostTradeMarketValue,PostTradeWeight,IndicativeYield,OptPC,OptStrike,OptExpiryYYYYMMDD,symbol,max_date,VALUE_DATE,EXPIRY,STRIKE,RISK_MULTIPLIER,RISK_UNITS
109,BDOP_Portfolio,EQ,17,AGL IM Equity,Autogrill SpA,233351.0,2158748.1992,5.4991,6.257999,3.5,2158748.0,3.5,0.0,,0.0,,AGL,2050-12-31,2021-08-18,,1.0,1.0,233351.0
110,BDOP_Portfolio,EQ,18,AMS SM Equity,Amadeus IT Group SA,28466.0,2146958.2993,58.067,51.019989,3.4,2146958.0,3.4,0.0,,0.0,,AMS,2050-12-31,2021-08-18,,1.0,1.0,28466.0
111,BDOP_Portfolio,EQ,19,PRX NA Equity,Prosus NV,20257.0,2116549.4877,67.9158,70.679993,3.4,2116549.0,3.4,0.0,,0.0,,PRX,2050-12-31,2021-08-18,,1.0,1.0,20257.0
112,BDOP_Portfolio,EQ,20,TCEHY US Equity,Tencent Holdings Ltd,28166.0,1961110.3442,57.8031,55.150009,3.1,1961110.0,3.1,0.4,,0.0,,TCEHY,2050-12-31,2021-08-18,,1.0,1.0,28166.0
113,BDOP_Portfolio,EQ,21,CIEL3 BZ Equity,Cielo SA,2881500.0,1959664.8034,3.9889,2.85,3.1,1959665.0,3.1,0.4,,0.0,,CIEL3,2050-12-31,2021-08-18,,1.0,1.0,2881500.0
114,BDOP_Portfolio,EQ,22,MTX GR Equity,MTU Aero Engines AG,6508.0,1946257.2213,198.4745,202.300003,3.1,1946257.0,3.1,0.6,,0.0,,MTX,2050-12-31,2021-08-18,,1.0,1.0,6508.0
115,BDOP_Portfolio,EQ,23,SABR US Equity,Sabre Corp,146057.0,1934324.0944,12.4426,10.5,3.1,1934324.0,3.1,0.0,,0.0,,SABR,2050-12-31,2021-08-18,,1.0,1.0,146057.0
116,BDOP_Portfolio,EQ,24,IRTC US Equity,iRhythm Technologies Inc,34924.0,1923714.5418,52.8821,43.639999,3.1,1923715.0,3.1,0.0,,0.0,,IRTC,2050-12-31,2021-08-18,,1.0,1.0,34924.0
117,BDOP_Portfolio,EQ,25,BABA US Equity,Alibaba Group Holding Ltd,8526.0,1870042.7038,213.2501,173.699997,3.0,1870043.0,3.0,0.0,,0.0,,BABA,2050-12-31,2021-08-18,,1.0,1.0,8526.0
118,BDOP_Portfolio,EQ,26,ATHM US Equity,Autohome Inc,38396.0,1829929.3625,42.25,37.660004,2.9,1829929.0,2.9,2.3,,0.0,,ATHM,2050-12-31,2021-08-18,,1.0,1.0,38396.0
119,BDOP_Portfolio,EQ,27,JSG LN Equity,Johnson Service Group PLC,688907.0,1792297.128,143.6366,150.0,2.9,1792297.0,2.9,0.0,,0.0,,JSG,2050-12-31,2021-08-18,,1.0,1.0,688907.0
120,BDOP_Portfolio,EQ,28,BEKE US Equity,KE Holdings Inc,74938.0,1770139.2349,20.5105,18.610001,2.8,1770139.0,2.8,0.0,,0.0,,BEKE,2050-12-31,2021-08-18,,1.0,1.0,74938.0
121,BDOP_Portfolio,EQ,29,EDU US Equity,New Oriental Education & Technology Group Inc,500581.0,1169169.7392,4.5558,1.85,1.9,1169170.0,1.9,0.0,,0.0,,EDU,2050-12-31,2021-08-18,,1.0,1.0,500581.0
122,BDOP_Portfolio,EQ,30,9901 HK Equity,New Oriental Education & Technology Group Inc,509900.0,1153180.1071,17.441,13.96,1.9,1153180.0,1.9,0.0,,0.0,,9901,2050-12-31,2021-08-18,,1.0,1.0,509900.0
123,BDOP_Portfolio,EQ,31,KRN GR Equity,Krones AG,1081.0,137829.3161,58.993,86.25,0.2,137829.0,0.2,0.1,,0.0,,KRN,2050-12-31,2021-08-18,,1.0,1.0,1081.0
124,BDOP_Portfolio,EQ,32,788 HK Equity,China Tower Corp Ltd,440000.0,73420.3582,1.1779,1.03,0.1,73420.0,0.1,2.6,,0.0,,788,2050-12-31,2021-08-18,,1.0,1.0,440000.0
125,BDOP_Portfolio,OP,1,SPY US U1721C430000 Equity,SPDR S&P 500 ETF Trust,3000.0,1503637.2399,6.0627,3.969999,2.4,1503637.0,2.4,0.0,P,430.0,20210917,SPY,2050-12-31,2021-08-18,2021-09-17,430.0,100.0,300000.0
126,BDOP_Portfolio,OP,2,SPY US U0721C425000 Equity,SPDR S&P 500 ETF Trust,1000.0,238612.4229,4.7325,1.889999,0.4,238612.0,0.4,0.0,P,425.0,20210907,SPY,2050-12-31,2021-08-18,2021-09-07,425.0,100.0,100000.0
127,BDOP_Portfolio,OP,3,BEKE US V1521D150000 Equity,KE Holdings Inc,750.0,113624.9819,1.35,1.2,0.2,113625.0,0.2,0.0,P,15.0,20211015,BEKE,2050-12-31,2021-08-18,2021-10-15,15.0,100.0,75000.0
128,BDOP_Portfolio,OP,4,WYNN US O1822D700000 Equity,Wynn Resorts Ltd,200.0,92162.5144,3.5396,3.650001,0.1,92163.0,0.1,0.0,P,70.0,20220318,WYNN,2050-12-31,2021-08-18,2022-03-18,70.0,100.0,20000.0
129,BDOP_Portfolio,OP,5,TAL US T2021D250000 Equity,TAL Education Group,25.0,62178.1154,0.0,19.699997,0.1,62178.0,0.1,0.0,P,25.0,20210820,TAL,2050-12-31,2021-08-18,2021-08-20,25.0,100.0,2500.0
130,BDOP_Portfolio,OP,6,TAL US K1921D325000 Equity,TAL Education Group,5100.0,32193.7505,1.9619,0.05,0.1,32194.0,0.1,0.0,C,32.5,20211119,TAL,2050-12-31,2021-08-18,2021-11-19,32.5,100.0,510000.0
131,BDOP_Portfolio,OP,7,BABA US I1721C230000 Equity,Alibaba Group Holding Ltd,280.0,9544.5014,6.5473,0.27,0.0,9545.0,0.0,0.0,C,230.0,20210917,BABA,2050-12-31,2021-08-18,2021-09-17,230.0,100.0,28000.0
132,BDOP_Portfolio,OP,8,BABA US I1721C225000 Equity,Alibaba Group Holding Ltd,-140.0,-6893.2497,13.0,0.36,-0.0,-6893.0,-0.0,0.0,C,225.0,20210917,BABA,2050-12-31,2021-08-18,2021-09-17,225.0,100.0,-14000.0
133,BDOP_Portfolio,OP,9,WYNN US O1822D500000 Equity,Wynn Resorts Ltd,-200.0,-29037.4904,0.8401,0.65,-0.0,-29037.0,-0.0,0.0,P,50.0,20220318,WYNN,2050-12-31,2021-08-18,2022-03-18,50.0,100.0,-20000.0
134,BDOP_Portfolio,OP,10,SPY US U0721C400000 Equity,SPDR S&P 500 ETF Trust,-1000.0,-83325.0033,1.923,0.65,-0.1,-83325.0,-0.1,0.0,P,400.0,20210907,SPY,2050-12-31,2021-08-18,2021-09-07,400.0,100.0,-100000.0
135,BDOP_Portfolio,OP,11,SPY US U1721C410000 Equity,SPDR S&P 500 ETF Trust,-3000.0,-727200.0289,3.1994,1.9,-1.2,-727200.0,-1.2,0.0,P,410.0,20210917,SPY,2050-12-31,2021-08-18,2021-09-17,410.0,100.0,-300000.0
136,BDOP_Portfolio,OP,12,TAL US U1721E750000 Equity,TAL Education Group,-4000.0,-1363499.9037,2.45,2.55,-2.2,-1363500.0,-2.2,0.0,P,750000.0,20210917,TAL,2050-12-31,2021-08-18,2021-09-17,750000.0,100.0,-400000.0
137,BDOP_Portfolio,OP,13,EDU US U1721E450000 Equity,New Oriental Education & Technology Group Inc,-5000.0,-1704374.8796,2.3,2.6,-2.7,-1704375.0,-2.7,0.0,P,450000.0,20210917,EDU,2050-12-31,2021-08-18,2021-09-17,450000.0,100.0,-500000.0
138,BDOP_Portfolio,CA,1,OPXBCI56 Curncy,#N/A Field Not Applicable,70000000.0,229385.5581,1.04,0.327694,0.4,229386.0,0.4,0.0,,0.0,,OPXBCI56,2050-12-31,2021-08-18,,1.0,1.0,70000000.0
139,BDOP_Portfolio,CA,2,BRL Curncy,USDBRL Spot Exchange Rate - Price of 1 USD in BRL,67909.0,16204.7997,1.0,0.0,0.0,16205.0,0.0,0.0,,0.0,,BRL,2050-12-31,2021-08-18,,1.0,1.0,67909.0
140,BDOP_Portfolio,CA,3,USD/CAD 8/17/2021 Curncy,USD/CAD R  8/17/2021,-1472193.0,0.0,1.2626,1.262321,0.0,0.0,0.0,0.0,,0.0,,USD/CAD,2050-12-31,2021-08-18,,1.0,1.0,-1472193.0
141,BDOP_Portfolio,CA,4,USD/CAD 8/17/2021 Curncy,USD/CAD R  8/17/2021,1166001.0,0.0,1.2626,1.262321,0.0,0.0,0.0,0.0,,0.0,,USD/CAD,2050-12-31,2021-08-18,,1.0,1.0,1166001.0
142,BDOP_Portfolio,CA,5,CAD/CHF 8/18/2021 Curncy,CAD/CHF R  8/18/2021,19.0,0.0,0.7241,0.7247,0.0,0.0,0.0,0.0,,0.0,,CAD/CHF,2050-12-31,2021-08-18,,1.0,1.0,19.0
143,BDOP_Portfolio,CA,6,CAD/CHF 8/18/2021 Curncy,CAD/CHF R  8/18/2021,-26.0,0.0,0.7241,0.7247,0.0,0.0,0.0,0.0,,0.0,,CAD/CHF,2050-12-31,2021-08-18,,1.0,1.0,-26.0
144,BDOP_Portfolio,CA,7,EUR/CAD 8/18/2021 Curncy,EUR/CAD R  8/18/2021,-83.0,0.0,1.4785,1.478116,0.0,0.0,0.0,0.0,,0.0,,EUR/CAD,2050-12-31,2021-08-18,,1.0,1.0,-83.0
145,BDOP_Portfolio,CA,8,EUR/CAD 8/18/2021 Curncy,EUR/CAD R  8/18/2021,56.0,0.0,1.4785,1.478116,0.0,0.0,0.0,0.0,,0.0,,EUR/CAD,2050-12-31,2021-08-18,,1.0,1.0,56.0
146,BDOP_Portfolio,CA,9,BRL Curncy,USDBRL Spot Exchange Rate - Price of 1 USD in BRL,-0.0,-0.0048,1.0,0.0,-0.0,-0.0,-0.0,0.0,,0.0,,BRL,2050-12-31,2021-08-18,,1.0,1.0,-0.0
147,BDOP_Portfolio,CA,10,CAD Curncy,USDCAD Spot Exchange Rate - Price of 1 USD in CAD,-2186048.0,-2186048.42,1.0,0.0,-3.5,-2186048.0,-3.5,0.0,,0.0,,CAD,2050-12-31,2021-08-18,,1.0,1.0,-2186048.0
148,BDEQ_Portfolio,EQ,1,CRM US Equity,salesforce.com Inc,3433.0,1069716.6011,227.7906,246.830002,3.8,1069717.0,3.8,0.0,,0.0,,CRM,2050-12-31,2021-08-18,,1.0,1.0,3433.0
149,BDEQ_Portfolio,EQ,2,WDAY US Equity,Workday Inc,3172.0,926442.4391,223.5247,231.25,3.3,926442.0,3.3,0.0,,0.0,,WDAY,2050-12-31,2021-08-18,,1.0,1.0,3172.0
150,BDEQ_Portfolio,EQ,3,FB US Equity,Facebook Inc,1959.0,886461.6408,271.3274,358.370117,3.1,886462.0,3.1,0.0,,0.0,,FB,2050-12-31,2021-08-18,,1.0,1.0,1959.0
151,BDEQ_Portfolio,EQ,4,RH US Equity,RH,981.0,850629.8441,447.0915,686.870117,3.0,850630.0,3.0,0.0,,0.0,,RH,2050-12-31,2021-08-18,,1.0,1.0,981.0
152,BDEQ_Portfolio,EQ,5,AMZN US Equity,Amazon.com Inc,207.0,847178.6027,3202.2293,3241.439941,3.0,847179.0,3.0,0.0,,0.0,,AMZN,2050-12-31,2021-08-18,,1.0,1.0,207.0
153,BDEQ_Portfolio,EQ,6,MTX GR Equity,MTU Aero Engines AG,2778.0,830758.4403,187.8935,202.300003,2.9,830758.0,2.9,0.6,,0.0,,MTX,2050-12-31,2021-08-18,,1.0,1.0,2778.0
154,BDEQ_Portfolio,EQ,7,DB1 GR Equity,Deutsche Boerse AG,3630.0,797660.6211,135.1527,148.649994,2.8,797661.0,2.8,2.0,,0.0,,DB1,2050-12-31,2021-08-18,,1.0,1.0,3630.0
155,BDEQ_Portfolio,EQ,8,RBLX US Equity,ROBLOX Corp,7590.0,752827.6393,72.7073,78.570007,2.7,752828.0,2.7,0.0,,0.0,,RBLX,2050-12-31,2021-08-18,,1.0,1.0,7590.0
156,BDEQ_Portfolio,EQ,9,COIN US Equity,Coinbase Global Inc,2205.0,698124.8821,293.8761,250.5,2.5,698125.0,2.5,0.0,,0.0,,COIN,2050-12-31,2021-08-18,,1.0,1.0,2205.0
157,BDEQ_Portfolio,EQ,10,AMS SM Equity,Amadeus IT Group SA,8784.0,662489.9882,54.5859,51.019989,2.3,662490.0,2.3,0.0,,0.0,,AMS,2050-12-31,2021-08-18,,1.0,1.0,8784.0
158,BDEQ_Portfolio,EQ,11,FLT US Equity,FleetCor Technologies Inc,1956.0,645216.2953,268.102,261.300049,2.3,645216.0,2.3,0.0,,0.0,,FLT,2050-12-31,2021-08-18,,1.0,1.0,1956.0
159,BDEQ_Portfolio,EQ,12,ME US Equity,23andMe Holding Co,61633.0,641895.3684,9.7399,8.22,2.3,641895.0,2.3,0.0,,0.0,,ME,2050-12-31,2021-08-18,,1.0,1.0,61633.0
160,BDEQ_Portfolio,EQ,13,MSFT US Equity,Microsoft Corp,1709.0,632303.1527,214.1671,293.199951,2.2,632303.0,2.2,0.8,,0.0,,MSFT,2050-12-31,2021-08-18,,1.0,1.0,1709.0
161,BDEQ_Portfolio,EQ,14,BABA US Equity,Alibaba Group Holding Ltd,2858.0,626807.2618,248.1444,173.699997,2.2,626807.0,2.2,0.0,,0.0,,BABA,2050-12-31,2021-08-18,,1.0,1.0,2858.0
162,BDEQ_Portfolio,EQ,15,CBOE US Equity,Cboe Global Markets Inc,3949.0,618715.3594,92.3849,124.240005,2.2,618715.0,2.2,1.4,,0.0,,CBOE,2050-12-31,2021-08-18,,1.0,1.0,3949.0
163,BDEQ_Portfolio,EQ,16,ALSEA* MM Equity,Alsea SAB de CV,252200.0,601831.8844,31.711,37.820007,2.1,601832.0,2.1,0.0,,0.0,,ALSEA*,2050-12-31,2021-08-18,,1.0,1.0,252200.0
164,BDEQ_Portfolio,EQ,17,MELI US Equity,MercadoLibre Inc,269.0,600383.9416,1526.709,1767.120117,2.1,600384.0,2.1,0.0,,0.0,,MELI,2050-12-31,2021-08-18,,1.0,1.0,269.0
165,BDEQ_Portfolio,EQ,18,AC* MM Equity,Arca Continental SAB de CV,76700.0,597779.7012,100.6398,123.520004,2.1,597780.0,2.1,2.4,,0.0,,AC*,2050-12-31,2021-08-18,,1.0,1.0,76700.0
166,BDEQ_Portfolio,EQ,19,GOOGL US Equity,Alphabet Inc,168.0,579672.1606,2176.6463,2731.790039,2.1,579672.0,2.1,0.0,,0.0,,GOOGL,2050-12-31,2021-08-18,,1.0,1.0,168.0
167,BDEQ_Portfolio,EQ,20,MANU US Equity,Manchester United Plc,26361.0,560736.633,14.8846,16.850006,2.0,560737.0,2.0,1.1,,0.0,,MANU,2050-12-31,2021-08-18,,1.0,1.0,26361.0
168,BDEQ_Portfolio,EQ,21,AENA SM Equity,Aena SME SA,2789.0,557612.3958,131.4808,135.25,2.0,557612.0,2.0,0.0,,0.0,,AENA,2050-12-31,2021-08-18,,1.0,1.0,2789.0
169,BDEQ_Portfolio,EQ,22,AAPL US Equity,Apple Inc,2916.0,552873.1891,119.2006,150.210007,2.0,552873.0,2.0,0.6,,0.0,,AAPL,2050-12-31,2021-08-18,,1.0,1.0,2916.0
170,BDEQ_Portfolio,EQ,23,PRX NA Equity,Prosus NV,5235.0,546965.3482,67.9158,70.679993,1.9,546965.0,1.9,0.0,,0.0,,PRX,2050-12-31,2021-08-18,,1.0,1.0,5235.0
171,BDEQ_Portfolio,EQ,24,PDD US Equity,Pinduoduo Inc,5253.0,526863.6928,79.1959,79.400009,1.9,526864.0,1.9,0.0,,0.0,,PDD,2050-12-31,2021-08-18,,1.0,1.0,5253.0
172,BDEQ_Portfolio,EQ,25,JKHY US Equity,Jack Henry & Associates Inc,2318.0,522568.516,154.3479,178.419998,1.8,522569.0,1.8,1.0,,0.0,,JKHY,2050-12-31,2021-08-18,,1.0,1.0,2318.0
173,BDEQ_Portfolio,EQ,26,UBER US Equity,Uber Technologies Inc,10085.0,521983.464,55.1874,41.0,1.8,521983.0,1.8,0.0,,0.0,,UBER,2050-12-31,2021-08-18,,1.0,1.0,10085.0
174,BDEQ_Portfolio,EQ,27,ROP US Equity,Roper Technologies Inc,844.0,517613.9056,422.3948,485.810059,1.8,517614.0,1.8,0.5,,0.0,,ROP,2050-12-31,2021-08-18,,1.0,1.0,844.0
175,BDEQ_Portfolio,EQ,28,SWMA SS Equity,Swedish Match AB,45280.0,511806.0981,66.3587,78.419998,1.8,511806.0,1.8,1.9,,0.0,,SWMA,2050-12-31,2021-08-18,,1.0,1.0,45280.0
176,BDEQ_Portfolio,EQ,29,ETSY US Equity,Etsy Inc,2072.0,508229.119,205.2654,194.229996,1.8,508229.0,1.8,0.0,,0.0,,ETSY,2050-12-31,2021-08-18,,1.0,1.0,2072.0
177,BDEQ_Portfolio,EQ,30,TCEHY US Equity,Tencent Holdings Ltd,7291.0,507609.2796,57.8031,55.150009,1.8,507609.0,1.8,0.4,,0.0,,TCEHY,2050-12-31,2021-08-18,,1.0,1.0,7291.0
178,BDEQ_Portfolio,EQ,31,CSU CN Equity,Constellation Software Inc/Canada,239.0,495456.5693,1544.671,2073.040039,1.8,495457.0,1.8,0.2,,0.0,,CSU,2050-12-31,2021-08-18,,1.0,1.0,239.0
179,BDEQ_Portfolio,EQ,32,CTVA US Equity,Corteva Inc,8648.0,491930.5915,36.8413,45.059998,1.7,491931.0,1.7,1.2,,0.0,,CTVA,2050-12-31,2021-08-18,,1.0,1.0,8648.0
180,BDEQ_Portfolio,EQ,33,700 HK Equity,Tencent Holdings Ltd,6900.0,486217.5799,593.8188,435.0,1.7,486218.0,1.7,0.4,,0.0,,700,2050-12-31,2021-08-18,,1.0,1.0,6900.0
181,BDEQ_Portfolio,EQ,34,WYNN US Equity,Wynn Resorts Ltd,4134.0,479917.3518,107.0344,91.960007,1.7,479917.0,1.7,0.0,,0.0,,WYNN,2050-12-31,2021-08-18,,1.0,1.0,4134.0
182,BDEQ_Portfolio,EQ,35,BIIB US Equity,Biogen Inc,1074.0,474251.4913,405.3743,349.780029,1.7,474251.0,1.7,0.0,,0.0,,BIIB,2050-12-31,2021-08-18,,1.0,1.0,1074.0
183,BDEQ_Portfolio,EQ,36,LMT US Equity,Lockheed Martin Corp,1012.0,461948.9829,368.8542,361.590088,1.6,461949.0,1.6,2.9,,0.0,,LMT,2050-12-31,2021-08-18,,1.0,1.0,1012.0
184,BDEQ_Portfolio,EQ,37,AON US Equity,Aon PLC,1273.0,450966.4061,193.963,280.620117,1.6,450966.0,1.6,0.7,,0.0,,AON,2050-12-31,2021-08-18,,1.0,1.0,1273.0
185,BDEQ_Portfolio,EQ,38,ANGI US Equity,Angi Inc,35586.0,449237.664,12.428,10.0,1.6,449238.0,1.6,0.0,,0.0,,ANGI,2050-12-31,2021-08-18,,1.0,1.0,35586.0
186,BDEQ_Portfolio,EQ,39,V US Equity,Visa Inc,1491.0,441328.4399,197.7353,234.470001,1.6,441328.0,1.6,0.5,,0.0,,V,2050-12-31,2021-08-18,,1.0,1.0,1491.0
187,BDEQ_Portfolio,EQ,40,INTU US Equity,Intuit Inc,600.0,405881.8798,347.0709,535.900146,1.4,405882.0,1.4,0.4,,0.0,,INTU,2050-12-31,2021-08-18,,1.0,1.0,600.0
188,BDEQ_Portfolio,EQ,41,AMT US Equity,American Tower Corp,1103.0,399014.02,229.3554,286.560059,1.4,399014.0,1.4,1.8,,0.0,,AMT,2050-12-31,2021-08-18,,1.0,1.0,1103.0
189,BDEQ_Portfolio,EQ,42,AVGO US Equity,Broadcom Inc,654.0,395211.011,420.8356,478.75,1.4,395211.0,1.4,3.0,,0.0,,AVGO,2050-12-31,2021-08-18,,1.0,1.0,654.0
190,BDEQ_Portfolio,EQ,43,EDU US Equity,New Oriental Education & Technology Group Inc,157435.0,367680.0722,2.6048,1.85,1.3,367680.0,1.3,0.0,,0.0,,EDU,2050-12-31,2021-08-18,,1.0,1.0,157435.0
191,BDEQ_Portfolio,EQ,44,HEIA NA Equity,Heineken NV,2630.0,367318.0288,85.5195,94.479996,1.3,367318.0,1.3,1.0,,0.0,,HEIA,2050-12-31,2021-08-18,,1.0,1.0,2630.0
192,BDEQ_Portfolio,EQ,45,TAL US Equity,TAL Education Group,53916.0,354611.1419,14.6495,5.2,1.3,354611.0,1.3,0.0,,0.0,,TAL,2050-12-31,2021-08-18,,1.0,1.0,53916.0
193,BDEQ_Portfolio,EQ,46,AC FP Equity,Accor SA,8438.0,351875.5631,25.6964,28.209991,1.2,351876.0,1.2,0.0,,0.0,,AC,2050-12-31,2021-08-18,,1.0,1.0,8438.0
194,BDEQ_Portfolio,EQ,47,9901 HK Equity,New Oriental Education & Technology Group Inc,153800.0,347803.5933,16.0709,13.96,1.2,347804.0,1.2,0.0,,0.0,,9901,2050-12-31,2021-08-18,,1.0,1.0,153800.0
195,BDEQ_Portfolio,EQ,48,FTDR US Equity,Frontdoor Inc,5974.0,318631.6536,49.714,42.259995,1.1,318632.0,1.1,0.0,,0.0,,FTDR,2050-12-31,2021-08-18,,1.0,1.0,5974.0
196,BDEQ_Portfolio,EQ,49,REAL US Equity,RealReal Inc/The,19383.0,302193.3845,20.3635,12.35,1.1,302193.0,1.1,0.0,,0.0,,REAL,2050-12-31,2021-08-18,,1.0,1.0,19383.0
197,BDEQ_Portfolio,EQ,50,8697 JP Equity,Japan Exchange Group Inc,9300.0,270876.8968,2508.0912,2528.5,1.0,270877.0,1.0,2.1,,0.0,,8697,2050-12-31,2021-08-18,,1.0,1.0,9300.0
198,BDEQ_Portfolio,EQ,51,PEP US Equity,PepsiCo Inc,1138.0,226840.8997,136.1331,157.860001,0.8,226841.0,0.8,2.7,,0.0,,PEP,2050-12-31,2021-08-18,,1.0,1.0,1138.0
199,BDEQ_Portfolio,EQ,52,MRNA US Equity,Moderna Inc,441.0,223722.916,208.7727,401.649902,0.8,223723.0,0.8,0.0,,0.0,,MRNA,2050-12-31,2021-08-18,,1.0,1.0,441.0
200,BDEQ_Portfolio,EQ,53,CME US Equity,CME Group Inc,798.0,206908.8995,159.7688,205.389999,0.7,206909.0,0.7,1.8,,0.0,,CME,2050-12-31,2021-08-18,,1.0,1.0,798.0
201,BDEQ_Portfolio,EQ,54,RI FP Equity,Pernod Ricard SA,344.0,93745.0253,140.8528,184.350006,0.3,93745.0,0.3,1.5,,0.0,,RI,2050-12-31,2021-08-18,,1.0,1.0,344.0
202,BDEQ_Portfolio,OP,1,SPY US U1721C430000 Equity,SPDR S&P 500 ETF Trust,1200.0,601407.256,5.8238,3.969999,2.1,601407.0,2.1,0.0,P,430.0,20210917,SPY,2050-12-31,2021-08-18,2021-09-17,430.0,100.0,120000.0
203,BDEQ_Portfolio,OP,2,SPY US U0721C425000 Equity,SPDR S&P 500 ETF Trust,500.0,119296.7615,4.7325,1.889999,0.4,119297.0,0.4,0.0,P,425.0,20210907,SPY,2050-12-31,2021-08-18,2021-09-07,425.0,100.0,50000.0
204,BDEQ_Portfolio,OP,3,COIN US L1721C300000 Equity,Coinbase Global Inc,50.0,97836.0,14.2,15.5,0.3,97836.0,0.3,0.0,C,300.0,20211217,COIN,2050-12-31,2021-08-18,2021-12-17,300.0,100.0,5000.0
205,BDEQ_Portfolio,OP,4,RBLX US L1721C100000 Equity,ROBLOX Corp,155.0,75333.7275,4.6,3.85,0.3,75334.0,0.3,0.0,C,100.0,20211217,RBLX,2050-12-31,2021-08-18,2021-12-17,100.0,100.0,15500.0
206,BDEQ_Portfolio,OP,5,TAL US K1921D325000 Equity,TAL Education Group,960.0,6059.5201,1.9243,0.05,0.0,6060.0,0.0,0.0,C,32.5,20211119,TAL,2050-12-31,2021-08-18,2021-11-19,32.5,100.0,96000.0
207,BDEQ_Portfolio,OP,6,BABA US I1721C230000 Equity,Alibaba Group Holding Ltd,70.0,2385.9364,6.45,0.27,0.0,2386.0,0.0,0.0,C,230.0,20210917,BABA,2050-12-31,2021-08-18,2021-09-17,230.0,100.0,7000.0
208,BDEQ_Portfolio,OP,7,UBER US H2021D650000 Equity,Uber Technologies Inc,-140.0,-176.736,0.49,0.02,-0.0,-177.0,-0.0,0.0,C,65.0,20210820,UBER,2050-12-31,2021-08-18,2021-08-20,65.0,100.0,-14000.0
209,BDEQ_Portfolio,OP,8,COIN US H2021C290000 Equity,Coinbase Global Inc,-22.0,-555.456,4.1009,0.15,-0.0,-555.0,-0.0,0.0,C,290.0,20210820,COIN,2050-12-31,2021-08-18,2021-08-20,290.0,100.0,-2200.0
210,BDEQ_Portfolio,OP,9,RH US H2021C780000 Equity,RH,-8.0,-656.448,10.1,0.6,-0.0,-656.0,-0.0,0.0,C,780.0,20210820,RH,2050-12-31,2021-08-18,2021-08-20,780.0,100.0,-800.0
211,BDEQ_Portfolio,OP,10,TAL US H2021D600000 Equity,TAL Education Group,-105.0,-662.76,0.45,0.05,-0.0,-663.0,-0.0,0.0,C,60.0,20210820,TAL,2050-12-31,2021-08-18,2021-08-20,60.0,100.0,-10500.0
212,BDEQ_Portfolio,OP,11,V US I1721C255000 Equity,Visa Inc,-14.0,-1166.4576,2.4,0.59,-0.0,-1166.0,-0.0,0.0,C,255.0,20210917,V,2050-12-31,2021-08-18,2021-09-17,255.0,100.0,-1400.0
213,BDEQ_Portfolio,OP,12,AVGO US I1721C520000 Equity,Broadcom Inc,-6.0,-2348.0643,7.0,2.8,-0.0,-2348.0,-0.0,0.0,C,520.0,20210917,AVGO,2050-12-31,2021-08-18,2021-09-17,520.0,100.0,-600.0
214,BDEQ_Portfolio,OP,13,ROP US H2021C490000 Equity,Roper Technologies Inc,-8.0,-2373.3124,4.5,1.3,-0.0,-2373.0,-0.0,0.0,C,490.0,20210820,ROP,2050-12-31,2021-08-18,2021-08-20,490.0,100.0,-800.0
215,BDEQ_Portfolio,OP,14,WDAY US I1721C280000 Equity,Workday Inc,-25.0,-2808.84,2.3,0.55,-0.0,-2809.0,-0.0,0.0,C,280.0,20210917,WDAY,2050-12-31,2021-08-18,2021-09-17,280.0,100.0,-2500.0
216,BDEQ_Portfolio,OP,15,CRM US I1721C290000 Equity,salesforce.com Inc,-34.0,-3605.4143,1.95,0.74,-0.0,-3605.0,-0.0,0.0,C,290.0,20210917,CRM,2050-12-31,2021-08-18,2021-09-17,290.0,100.0,-3400.0
217,BDEQ_Portfolio,OP,16,WYNN US I1721C165000 Equity,Wynn Resorts Ltd,-58.0,-4466.3713,1.3336,0.02,-0.0,-4466.0,-0.0,0.0,C,165.0,20210917,WYNN,2050-12-31,2021-08-18,2021-09-17,165.0,100.0,-5800.0
218,BDEQ_Portfolio,OP,17,AMT US J1521C300000 Equity,American Tower Corp,-11.0,-4999.1045,2.35,3.400001,-0.0,-4999.0,-0.0,0.0,C,300.0,20211015,AMT,2050-12-31,2021-08-18,2021-10-15,300.0,100.0,-1100.0
219,BDEQ_Portfolio,OP,18,PEP US I1721C155000 Equity,PepsiCo Inc,-11.0,-5623.9923,1.84,3.95,-0.0,-5624.0,-0.0,0.0,C,155.0,20210917,PEP,2050-12-31,2021-08-18,2021-09-17,155.0,100.0,-1100.0
220,BDEQ_Portfolio,OP,19,FB US I1721C380000 Equity,Facebook Inc,-19.0,-6524.0838,3.8,2.61,-0.0,-6524.0,-0.0,0.0,C,380.0,20210917,FB,2050-12-31,2021-08-18,2021-09-17,380.0,100.0,-1900.0
221,BDEQ_Portfolio,OP,20,JKHY US I1721C185000 Equity,Jack Henry & Associates Inc,-23.0,-7549.1503,2.0,2.3,-0.0,-7549.0,-0.0,0.0,C,185.0,20210917,JKHY,2050-12-31,2021-08-18,2021-09-17,185.0,100.0,-2300.0
